0 1 0 -0 1
0.01 0.99995 0.009999833 -0.009999833 0.99995
0.02 0.9998 0.01999867 -0.01999867 0.9998
0.03 0.99955 0.0299955 -0.0299955 0.99955
0.04 0.9992001 0.03998933 -0.03998933 0.9992001
0.05 0.9987503 0.04997917 -0.04997917 0.9987503
0.05999999 0.9982005 0.059964 -0.059964 0.9982005
0.06999999 0.997551 0.06994284 -0.06994284 0.997551
0.07999999 0.9968017 0.07991468 -0.07991468 0.9968017
0.08999999 0.9959527 0.08987854 -0.08987854 0.9959527
0.09999999 0.9950042 0.09983341 -0.09983341 0.9950042
0.11 0.9939561 0.1097783 -0.1097783 0.9939561
0.12 0.9928086 0.1197122 -0.1197122 0.9928086
0.13 0.9915619 0.1296341 -0.1296341 0.9915619
0.14 0.990216 0.1395431 -0.1395431 0.990216
0.15 0.9887711 0.1494381 -0.1494381 0.9887711
0.16 0.9872273 0.1593182 -0.1593182 0.9872273
0.17 0.9855848 0.1691823 -0.1691823 0.9855848
0.18 0.9838437 0.1790296 -0.1790296 0.9838437
0.19 0.9820042 0.1888589 -0.1888589 0.9820042
0.2 0.9800666 0.1986693 -0.1986693 0.9800666
0.21 0.9780309 0.2084599 -0.2084599 0.9780309
0.22 0.9758974 0.2182297 -0.2182297 0.9758974
0.23 0.9736664 0.2279776 -0.2279776 0.9736664
0.24 0.971338 0.2377027 -0.2377027 0.971338
0.25 0.9689124 0.247404 -0.247404 0.9689124
0.26 0.96639 0.2570806 -0.2570806 0.96639
0.27 0.9637709 0.2667314 -0.2667314 0.9637709
0.28 0.9610555 0.2763557 -0.2763557 0.9610555
0.29 0.9582439 0.2859522 -0.2859522 0.9582439
0.3 0.9553365 0.2955202 -0.2955202 0.9553365
0.31 0.9523336 0.3050586 -0.3050586 0.9523336
0.32 0.9492354 0.3145665 -0.3145665 0.9492354
0.33 0.9460424 0.324043 -0.324043 0.9460424
0.3399999 0.9427547 0.333487 -0.333487 0.9427547
0.3499999 0.9393727 0.3428977 -0.3428977 0.9393727
